#args_tuples: [('--dev-perct', '1.0'), ('--lr', '0.00005'), ('--data-aug-nx', '9'), ('--batch-size', '32'), ('--lr-decay', '0.5'), ('--train-perct', '1.0'), ('--num-classes', '5'), ('--train-src', None), ('--input-feed', False), ('--dropout', '0.3'), ('--hidden-size', '20'), ('--max-epoch', '1000'), ('--max-decoding-time-step', '70'), ('--dev-src', None), ('--patience', '15'), ('--beam-size', '5'), ('--uniform-init', '0.1'), ('train', True), ('--valid-niter', '1000'), ('--data-aug-amount', '0.2'), ('--embed-size', '50'), ('--data-aug', 'gaussian'), ('--train-tgt', None), ('MODEL_PATH', None), ('test', False), ('--help', False), ('--clip-grad', '5.0'), ('--seed', '0'), ('--dev-tgt', None), ('--save-to', 'model.bin'), ('--log-every', '50'), ('--sample-size', '5'), ('--max-num-trial', '5'), ('--cuda', True)]
#--dev-perct: 1.0
#--lr: 0.00005
#--data-aug-nx: 9
#--batch-size: 32
#--lr-decay: 0.5
#--train-perct: 1.0
#--num-classes: 5
#--train-src: None
#--input-feed: False
#--dropout: 0.3
#--hidden-size: 20
#--max-epoch: 1000
#--max-decoding-time-step: 70
#--dev-src: None
#--patience: 15
#--beam-size: 5
#--uniform-init: 0.1
#train: True
#--valid-niter: 1000
#--data-aug-amount: 0.2
#--embed-size: 50
#--data-aug: gaussian
#--train-tgt: None
#MODEL_PATH: None
#test: False
#--help: False
#--clip-grad: 5.0
#--seed: 0
#--dev-tgt: None
#--save-to: model.bin
#--log-every: 50
#--sample-size: 5
#--max-num-trial: 5
#--cuda: True
#epoch, train iter, train score
17, 44250, 1.38
17, 44300, 1.42
17, 44350, 1.41
17, 44400, 1.42
17, 44450, 1.41
17, 44500, 1.43
17, 44550, 1.42
17, 44600, 1.40
17, 44650, 1.41
17, 44700, 1.40
17, 44750, 1.42
17, 44800, 1.42
17, 44850, 1.43
17, 44900, 1.43
17, 44950, 1.41
17, 45000, 1.41
17, 45050, 1.42
17, 45100, 1.41
17, 45150, 1.40
17, 45200, 1.40
17, 45250, 1.41
17, 45300, 1.42
17, 45350, 1.41
18, 45400, 1.42
18, 45450, 1.42
18, 45500, 1.41
18, 45550, 1.40
18, 45600, 1.44
18, 45650, 1.43
18, 45700, 1.41
18, 45750, 1.41
18, 45800, 1.43
18, 45850, 1.39
18, 45900, 1.42
18, 45950, 1.43
18, 46000, 1.43
18, 46050, 1.43
18, 46100, 1.41
18, 46150, 1.41
18, 46200, 1.40
18, 46250, 1.40
18, 46300, 1.39
18, 46350, 1.41
18, 46400, 1.44
18, 46450, 1.39
18, 46500, 1.42
18, 46550, 1.43
18, 46600, 1.42
18, 46650, 1.43
18, 46700, 1.43
18, 46750, 1.40
18, 46800, 1.41
18, 46850, 1.41
18, 46900, 1.41
18, 46950, 1.40
18, 47000, 1.44
18, 47050, 1.41
18, 47100, 1.42
18, 47150, 1.43
18, 47200, 1.40
18, 47250, 1.41
18, 47300, 1.42
18, 47350, 1.41
18, 47400, 1.42
18, 47450, 1.42
18, 47500, 1.40
18, 47550, 1.42
18, 47600, 1.40
18, 47650, 1.42
18, 47700, 1.42
18, 47750, 1.40
18, 47800, 1.41
18, 47850, 1.41
18, 47900, 1.43
18, 47950, 1.39
18, 48000, 1.41
18, 48050, 1.41
19, 48100, 1.42
19, 48150, 1.40
19, 48200, 1.40
19, 48250, 1.40
19, 48300, 1.41
19, 48350, 1.40
19, 48400, 1.39
19, 48450, 1.41
19, 48500, 1.41
19, 48550, 1.40
19, 48600, 1.44
19, 48650, 1.40
19, 48700, 1.40
19, 48750, 1.40
19, 48800, 1.42
19, 48850, 1.39
19, 48900, 1.42
19, 48950, 1.43
19, 49000, 1.40
19, 49050, 1.41
19, 49100, 1.42
19, 49150, 1.41
19, 49200, 1.38
19, 49250, 1.44
19, 49300, 1.42
19, 49350, 1.40
19, 49400, 1.40
19, 49450, 1.42
19, 49500, 1.37
19, 49550, 1.43
19, 49600, 1.42
19, 49650, 1.42
19, 49700, 1.41
19, 49750, 1.40
19, 49800, 1.39
19, 49850, 1.41
19, 49900, 1.40
19, 49950, 1.42
19, 50000, 1.41
19, 50050, 1.40
19, 50100, 1.40
19, 50150, 1.40
19, 50200, 1.43
19, 50250, 1.42
19, 50300, 1.42
19, 50350, 1.43
19, 50400, 1.39
19, 50450, 1.42
19, 50500, 1.40
19, 50550, 1.41
19, 50600, 1.39
19, 50650, 1.41
19, 50700, 1.38
20, 50750, 1.40
20, 50800, 1.39
20, 50850, 1.39
20, 50900, 1.40
20, 50950, 1.43
20, 51000, 1.43
20, 51050, 1.42
20, 51100, 1.43
20, 51150, 1.42
20, 51200, 1.40
20, 51250, 1.41
20, 51300, 1.39
20, 51350, 1.42
20, 51400, 1.42
20, 51450, 1.42
20, 51500, 1.40
20, 51550, 1.39
20, 51600, 1.41
20, 51650, 1.40
20, 51700, 1.40
20, 51750, 1.38
20, 51800, 1.43
20, 51850, 1.40
