#args_tuples: [('--train-perct', '1.0'), ('--data-aug', 'gaussian'), ('--valid-niter', '200'), ('--data-aug-amount', '1'), ('--log-every', '50'), ('--sample-size', '5'), ('--dropout', '0.3'), ('--max-epoch', '1000'), ('--uniform-init', '0.1'), ('--embed-size', '50'), ('--patience', '10'), ('--max-num-trial', '5'), ('--beam-size', '5'), ('--clip-grad', '5.0'), ('--train-src', None), ('--train-tgt', None), ('MODEL_PATH', None), ('--seed', '0'), ('--max-decoding-time-step', '70'), ('--dev-tgt', None), ('--data-aug-nx', '9'), ('--help', False), ('--lr', '0.001'), ('test', False), ('train', True), ('--batch-size', '32'), ('--cuda', True), ('--save-to', 'model.bin'), ('--num-classes', '5'), ('--lr-decay', '0.5'), ('--input-feed', False), ('--dev-perct', '1.0'), ('--hidden-size', '20'), ('--dev-src', None)]
#--train-perct: 1.0
#--data-aug: gaussian
#--valid-niter: 200
#--data-aug-amount: 1
#--log-every: 50
#--sample-size: 5
#--dropout: 0.3
#--max-epoch: 1000
#--uniform-init: 0.1
#--embed-size: 50
#--patience: 10
#--max-num-trial: 5
#--beam-size: 5
#--clip-grad: 5.0
#--train-src: None
#--train-tgt: None
#MODEL_PATH: None
#--seed: 0
#--max-decoding-time-step: 70
#--dev-tgt: None
#--data-aug-nx: 9
#--help: False
#--lr: 0.001
#test: False
#train: True
#--batch-size: 32
#--cuda: True
#--save-to: model.bin
#--num-classes: 5
#--lr-decay: 0.5
#--input-feed: False
#--dev-perct: 1.0
#--hidden-size: 20
#--dev-src: None
#epoch, train iter, train score
5, 12800, 1.50
5, 12850, 1.50
5, 12900, 1.49
5, 12950, 1.49
5, 13000, 1.50
5, 13050, 1.48
5, 13100, 1.48
5, 13150, 1.48
5, 13200, 1.48
5, 13250, 1.47
5, 13300, 1.49
5, 13350, 1.48
6, 13400, 1.45
6, 13450, 1.47
6, 13500, 1.49
6, 13550, 1.47
6, 13600, 1.48
6, 13650, 1.47
6, 13700, 1.47
6, 13750, 1.47
6, 13800, 1.47
6, 13850, 1.50
6, 13900, 1.49
6, 13950, 1.47
6, 14000, 1.47
6, 14050, 1.46
6, 14100, 1.47
6, 14150, 1.49
6, 14200, 1.49
6, 14250, 1.48
6, 14300, 1.50
6, 14350, 1.46
6, 14400, 1.49
6, 14450, 1.48
6, 14500, 1.50
6, 14550, 1.49
6, 14600, 1.49
6, 14650, 1.50
6, 14700, 1.47
6, 14750, 1.48
6, 14800, 1.49
6, 14850, 1.45
6, 14900, 1.49
6, 14950, 1.49
6, 15000, 1.50
6, 15050, 1.48
6, 15100, 1.48
6, 15150, 1.48
6, 15200, 1.47
6, 15250, 1.47
6, 15300, 1.49
6, 15350, 1.48
6, 15400, 1.49
6, 15450, 1.49
6, 15500, 1.48
6, 15550, 1.49
6, 15600, 1.48
6, 15650, 1.50
6, 15700, 1.48
6, 15750, 1.47
6, 15800, 1.49
6, 15850, 1.48
6, 15900, 1.48
6, 15950, 1.50
6, 16000, 1.50
7, 16050, 1.48
7, 16100, 1.46
7, 16150, 1.48
7, 16200, 1.46
7, 16250, 1.48
7, 16300, 1.47
7, 16350, 1.49
7, 16400, 1.49
7, 16450, 1.48
7, 16500, 1.46
7, 16550, 1.46
7, 16600, 1.48
7, 16650, 1.47
7, 16700, 1.46
7, 16750, 1.48
7, 16800, 1.48
7, 16850, 1.47
7, 16900, 1.49
7, 16950, 1.46
7, 17000, 1.47
7, 17050, 1.46
7, 17100, 1.46
7, 17150, 1.48
7, 17200, 1.47
7, 17250, 1.48
