#args_tuples: [('MODEL_PATH', None), ('--lr', '0.001'), ('--data-aug', 'identity'), ('--embed-size', '50'), ('--help', False), ('--seed', '0'), ('--train-src', None), ('--num-classes', '5'), ('--max-decoding-time-step', '70'), ('--input-feed', False), ('--uniform-init', '0.1'), ('--max-num-trial', '5'), ('--lr-decay', '0.5'), ('--sample-size', '5'), ('test', False), ('--data-aug-amount', '0.1'), ('--beam-size', '5'), ('--train-perct', '1.0'), ('--patience', '10'), ('--batch-size', '32'), ('--dev-tgt', None), ('--hidden-size', '20'), ('--log-every', '50'), ('--train-tgt', None), ('--max-epoch', '2500'), ('--save-to', 'model.bin'), ('--dropout', '0.3'), ('--data-aug-nx', '9'), ('train', True), ('--clip-grad', '5.0'), ('--dev-perct', '1.0'), ('--dev-src', None), ('--valid-niter', '200'), ('--cuda', True)]
#MODEL_PATH: None
#--lr: 0.001
#--data-aug: identity
#--embed-size: 50
#--help: False
#--seed: 0
#--train-src: None
#--num-classes: 5
#--max-decoding-time-step: 70
#--input-feed: False
#--uniform-init: 0.1
#--max-num-trial: 5
#--lr-decay: 0.5
#--sample-size: 5
#test: False
#--data-aug-amount: 0.1
#--beam-size: 5
#--train-perct: 1.0
#--patience: 10
#--batch-size: 32
#--dev-tgt: None
#--hidden-size: 20
#--log-every: 50
#--train-tgt: None
#--max-epoch: 2500
#--save-to: model.bin
#--dropout: 0.3
#--data-aug-nx: 9
#train: True
#--clip-grad: 5.0
#--dev-perct: 1.0
#--dev-src: None
#--valid-niter: 200
#--cuda: True
#epoch, train iter, train score
3, 7250, 1.45
3, 7300, 1.42
3, 7350, 1.44
3, 7400, 1.43
3, 7450, 1.40
3, 7500, 1.44
3, 7550, 1.42
3, 7600, 1.43
3, 7650, 1.42
3, 7700, 1.44
3, 7750, 1.42
3, 7800, 1.43
3, 7850, 1.44
3, 7900, 1.44
3, 7950, 1.43
3, 8000, 1.43
4, 8050, 1.40
4, 8100, 1.40
4, 8150, 1.42
4, 8200, 1.42
4, 8250, 1.42
4, 8300, 1.41
4, 8350, 1.43
4, 8400, 1.45
4, 8450, 1.42
4, 8500, 1.42
4, 8550, 1.43
4, 8600, 1.39
4, 8650, 1.41
4, 8700, 1.42
4, 8750, 1.40
4, 8800, 1.43
4, 8850, 1.41
4, 8900, 1.41
4, 8950, 1.42
4, 9000, 1.42
4, 9050, 1.41
4, 9100, 1.39
4, 9150, 1.44
4, 9200, 1.42
4, 9250, 1.42
4, 9300, 1.40
4, 9350, 1.42
4, 9400, 1.43
4, 9450, 1.42
4, 9500, 1.41
4, 9550, 1.43
4, 9600, 1.40
4, 9650, 1.42
4, 9700, 1.43
4, 9750, 1.41
4, 9800, 1.40
4, 9850, 1.42
4, 9900, 1.40
4, 9950, 1.40
4, 10000, 1.41
4, 10050, 1.43
4, 10100, 1.42
4, 10150, 1.41
4, 10200, 1.42
4, 10250, 1.42
4, 10300, 1.43
4, 10350, 1.42
4, 10400, 1.42
4, 10450, 1.42
4, 10500, 1.41
4, 10550, 1.40
4, 10600, 1.41
4, 10650, 1.41
5, 10700, 1.42
5, 10750, 1.38
5, 10800, 1.39
5, 10850, 1.41
5, 10900, 1.40
5, 10950, 1.41
5, 11000, 1.40
5, 11050, 1.39
5, 11100, 1.38
5, 11150, 1.42
5, 11200, 1.40
5, 11250, 1.40
5, 11300, 1.41
5, 11350, 1.40
5, 11400, 1.38
5, 11450, 1.40
5, 11500, 1.40
5, 11550, 1.40
5, 11600, 1.40
5, 11650, 1.43
5, 11700, 1.38
5, 11750, 1.41
5, 11800, 1.42
5, 11850, 1.39
5, 11900, 1.40
5, 11950, 1.38
5, 12000, 1.39
5, 12050, 1.39
5, 12100, 1.41
5, 12150, 1.39
5, 12200, 1.38
5, 12250, 1.41
5, 12300, 1.41
5, 12350, 1.40
5, 12400, 1.39
5, 12450, 1.42
5, 12500, 1.39
5, 12550, 1.42
5, 12600, 1.40
5, 12650, 1.42
5, 12700, 1.39
5, 12750, 1.38
5, 12800, 1.40
5, 12850, 1.40
5, 12900, 1.40
5, 12950, 1.40
5, 13000, 1.40
5, 13050, 1.37
5, 13100, 1.39
5, 13150, 1.37
5, 13200, 1.39
5, 13250, 1.38
5, 13300, 1.41
5, 13350, 1.39
6, 13400, 1.42
6, 13450, 1.37
6, 13500, 1.38
6, 13550, 1.35
6, 13600, 1.40
6, 13650, 1.41
6, 13700, 1.40
6, 13750, 1.39
6, 13800, 1.42
6, 13850, 1.40
6, 13900, 1.39
6, 13950, 1.38
6, 14000, 1.38
6, 14050, 1.40
6, 14100, 1.41
6, 14150, 1.37
6, 14200, 1.40
6, 14250, 1.39
6, 14300, 1.38
6, 14350, 1.40
6, 14400, 1.38
6, 14450, 1.37
6, 14500, 1.39
6, 14550, 1.38
6, 14600, 1.41
6, 14650, 1.39
6, 14700, 1.41
6, 14750, 1.39
6, 14800, 1.38
6, 14850, 1.37
6, 14900, 1.39
6, 14950, 1.37
6, 15000, 1.42
6, 15050, 1.41
6, 15100, 1.40
6, 15150, 1.38
6, 15200, 1.39
6, 15250, 1.39
6, 15300, 1.39
6, 15350, 1.40
6, 15400, 1.41
6, 15450, 1.40
6, 15500, 1.40
6, 15550, 1.43
6, 15600, 1.40
6, 15650, 1.39
6, 15700, 1.38
6, 15750, 1.38
6, 15800, 1.40
6, 15850, 1.39
6, 15900, 1.39
6, 15950, 1.40
6, 16000, 1.41
7, 16050, 1.41
7, 16100, 1.38
7, 16150, 1.39
7, 16200, 1.40
7, 16250, 1.38
7, 16300, 1.40
7, 16350, 1.41
7, 16400, 1.41
7, 16450, 1.39
7, 16500, 1.37
7, 16550, 1.40
7, 16600, 1.39
7, 16650, 1.40
7, 16700, 1.40
7, 16750, 1.39
7, 16800, 1.37
7, 16850, 1.39
7, 16900, 1.40
7, 16950, 1.36
7, 17000, 1.39
7, 17050, 1.37
7, 17100, 1.41
7, 17150, 1.38
7, 17200, 1.37
7, 17250, 1.39
7, 17300, 1.36
7, 17350, 1.38
7, 17400, 1.39
7, 17450, 1.40
7, 17500, 1.40
7, 17550, 1.40
7, 17600, 1.38
7, 17650, 1.37
7, 17700, 1.41
7, 17750, 1.39
7, 17800, 1.40
7, 17850, 1.40
7, 17900, 1.39
7, 17950, 1.37
7, 18000, 1.38
7, 18050, 1.37
7, 18100, 1.40
7, 18150, 1.39
7, 18200, 1.41
7, 18250, 1.39
7, 18300, 1.38
7, 18350, 1.40
7, 18400, 1.40
7, 18450, 1.36
7, 18500, 1.36
7, 18550, 1.40
7, 18600, 1.39
7, 18650, 1.39
8, 18700, 1.37
8, 18750, 1.38
8, 18800, 1.38
8, 18850, 1.40
8, 18900, 1.39
8, 18950, 1.39
8, 19000, 1.41
8, 19050, 1.37
8, 19100, 1.37
8, 19150, 1.38
8, 19200, 1.39
8, 19250, 1.39
8, 19300, 1.40
8, 19350, 1.37
8, 19400, 1.39
8, 19450, 1.37
8, 19500, 1.38
8, 19550, 1.34
8, 19600, 1.39
8, 19650, 1.39
8, 19700, 1.37
8, 19750, 1.39
8, 19800, 1.37
8, 19850, 1.40
8, 19900, 1.39
8, 19950, 1.39
8, 20000, 1.40
8, 20050, 1.37
8, 20100, 1.39
8, 20150, 1.39
8, 20200, 1.38
8, 20250, 1.37
8, 20300, 1.38
8, 20350, 1.38
8, 20400, 1.39
8, 20450, 1.39
8, 20500, 1.40
8, 20550, 1.41
8, 20600, 1.38
8, 20650, 1.37
8, 20700, 1.40
8, 20750, 1.39
8, 20800, 1.39
8, 20850, 1.39
8, 20900, 1.36
8, 20950, 1.38
8, 21000, 1.38
8, 21050, 1.40
8, 21100, 1.37
8, 21150, 1.40
8, 21200, 1.37
8, 21250, 1.39
8, 21300, 1.39
8, 21350, 1.37
9, 21400, 1.42
9, 21450, 1.39
9, 21500, 1.36
9, 21550, 1.38
9, 21600, 1.38
9, 21650, 1.37
9, 21700, 1.40
9, 21750, 1.40
9, 21800, 1.40
9, 21850, 1.39
9, 21900, 1.35
9, 21950, 1.39
9, 22000, 1.40
9, 22050, 1.38
9, 22100, 1.38
9, 22150, 1.40
9, 22200, 1.40
9, 22250, 1.37
9, 22300, 1.39
9, 22350, 1.37
9, 22400, 1.38
9, 22450, 1.38
9, 22500, 1.39
9, 22550, 1.37
9, 22600, 1.36
9, 22650, 1.41
9, 22700, 1.38
9, 22750, 1.39
9, 22800, 1.35
9, 22850, 1.38
9, 22900, 1.39
9, 22950, 1.36
9, 23000, 1.36
9, 23050, 1.39
9, 23100, 1.37
9, 23150, 1.38
9, 23200, 1.37
9, 23250, 1.40
9, 23300, 1.40
9, 23350, 1.38
9, 23400, 1.39
9, 23450, 1.39
9, 23500, 1.38
9, 23550, 1.39
9, 23600, 1.38
