#args_tuples: [('--dropout', '0.3'), ('--train-src', None), ('--max-num-trial', '5'), ('--hidden-size', '20'), ('--data-aug-amount', '0.05'), ('--valid-niter', '200'), ('--help', False), ('--sample-size', '5'), ('test', False), ('MODEL_PATH', None), ('--train-tgt', None), ('--patience', '10'), ('--dev-tgt', None), ('--save-to', 'model.bin'), ('--cuda', True), ('train', True), ('--dev-perct', '1.0'), ('--data-aug-nx', '9'), ('--beam-size', '5'), ('--log-every', '50'), ('--clip-grad', '5.0'), ('--uniform-init', '0.1'), ('--lr-decay', '0.5'), ('--data-aug', 'gaussian'), ('--dev-src', None), ('--max-epoch', '1000'), ('--input-feed', False), ('--batch-size', '32'), ('--train-perct', '1.0'), ('--embed-size', '50'), ('--seed', '0'), ('--num-classes', '5'), ('--lr', '0.001'), ('--max-decoding-time-step', '70')]
#--dropout: 0.3
#--train-src: None
#--max-num-trial: 5
#--hidden-size: 20
#--data-aug-amount: 0.05
#--valid-niter: 200
#--help: False
#--sample-size: 5
#test: False
#MODEL_PATH: None
#--train-tgt: None
#--patience: 10
#--dev-tgt: None
#--save-to: model.bin
#--cuda: True
#train: True
#--dev-perct: 1.0
#--data-aug-nx: 9
#--beam-size: 5
#--log-every: 50
#--clip-grad: 5.0
#--uniform-init: 0.1
#--lr-decay: 0.5
#--data-aug: gaussian
#--dev-src: None
#--max-epoch: 1000
#--input-feed: False
#--batch-size: 32
#--train-perct: 1.0
#--embed-size: 50
#--seed: 0
#--num-classes: 5
#--lr: 0.001
#--max-decoding-time-step: 70
#epoch, train iter, train score
2, 3700, 1.35
2, 3750, 1.35
2, 3800, 1.39
2, 3850, 1.37
2, 3900, 1.36
2, 3950, 1.35
2, 4000, 1.36
2, 4050, 1.36
2, 4100, 1.33
2, 4150, 1.34
2, 4200, 1.36
2, 4250, 1.35
2, 4300, 1.35
2, 4350, 1.34
2, 4400, 1.33
2, 4450, 1.36
2, 4500, 1.36
2, 4550, 1.35
2, 4600, 1.34
2, 4650, 1.33
2, 4700, 1.37
2, 4750, 1.34
2, 4800, 1.33
2, 4850, 1.34
2, 4900, 1.34
2, 4950, 1.35
2, 5000, 1.33
2, 5050, 1.30
2, 5100, 1.32
2, 5150, 1.31
2, 5200, 1.34
2, 5250, 1.32
2, 5300, 1.32
3, 5350, 1.30
3, 5400, 1.32
3, 5450, 1.30
3, 5500, 1.28
3, 5550, 1.31
3, 5600, 1.31
3, 5650, 1.30
3, 5700, 1.32
3, 5750, 1.31
3, 5800, 1.30
3, 5850, 1.30
3, 5900, 1.31
3, 5950, 1.31
3, 6000, 1.29
3, 6050, 1.28
3, 6100, 1.31
3, 6150, 1.29
3, 6200, 1.30
3, 6250, 1.27
3, 6300, 1.31
3, 6350, 1.28
3, 6400, 1.28
3, 6450, 1.30
3, 6500, 1.27
3, 6550, 1.29
3, 6600, 1.26
3, 6650, 1.28
3, 6700, 1.27
3, 6750, 1.28
3, 6800, 1.28
3, 6850, 1.27
3, 6900, 1.26
3, 6950, 1.29
3, 7000, 1.25
3, 7050, 1.31
3, 7100, 1.30
3, 7150, 1.30
3, 7200, 1.29
3, 7250, 1.32
3, 7300, 1.32
3, 7350, 1.32
3, 7400, 1.33
3, 7450, 1.30
3, 7500, 1.29
3, 7550, 1.28
3, 7600, 1.30
3, 7650, 1.28
3, 7700, 1.31
3, 7750, 1.29
3, 7800, 1.27
3, 7850, 1.31
3, 7900, 1.28
3, 7950, 1.30
3, 8000, 1.28
4, 8050, 1.29
4, 8100, 1.27
4, 8150, 1.27
4, 8200, 1.34
4, 8250, 1.30
4, 8300, 1.29
4, 8350, 1.29
4, 8400, 1.30
4, 8450, 1.28
4, 8500, 1.30
4, 8550, 1.26
4, 8600, 1.27
4, 8650, 1.31
4, 8700, 1.28
4, 8750, 1.28
4, 8800, 1.27
4, 8850, 1.29
4, 8900, 1.30
4, 8950, 1.26
4, 9000, 1.25
4, 9050, 1.32
4, 9100, 1.31
4, 9150, 1.31
4, 9200, 1.32
4, 9250, 1.26
4, 9300, 1.29
4, 9350, 1.32
4, 9400, 1.31
4, 9450, 1.31
4, 9500, 1.29
4, 9550, 1.31
4, 9600, 1.32
4, 9650, 1.31
4, 9700, 1.29
4, 9750, 1.28
4, 9800, 1.31
4, 9850, 1.29
4, 9900, 1.30
4, 9950, 1.31
4, 10000, 1.30
4, 10050, 1.28
4, 10100, 1.29
4, 10150, 1.26
4, 10200, 1.30
4, 10250, 1.27
4, 10300, 1.29
4, 10350, 1.30
4, 10400, 1.33
4, 10450, 1.31
4, 10500, 1.31
4, 10550, 1.28
4, 10600, 1.28
4, 10650, 1.29
5, 10700, 1.27
5, 10750, 1.30
5, 10800, 1.28
5, 10850, 1.29
5, 10900, 1.28
5, 10950, 1.30
5, 11000, 1.28
5, 11050, 1.33
5, 11100, 1.33
5, 11150, 1.30
5, 11200, 1.31
5, 11250, 1.30
5, 11300, 1.31
5, 11350, 1.32
5, 11400, 1.29
5, 11450, 1.32
5, 11500, 1.33
5, 11550, 1.31
5, 11600, 1.29
5, 11650, 1.30
5, 11700, 1.29
5, 11750, 1.28
5, 11800, 1.33
5, 11850, 1.30
5, 11900, 1.28
5, 11950, 1.30
5, 12000, 1.32
5, 12050, 1.29
5, 12100, 1.31
5, 12150, 1.30
5, 12200, 1.29
5, 12250, 1.30
5, 12300, 1.30
5, 12350, 1.33
5, 12400, 1.30
5, 12450, 1.32
5, 12500, 1.30
5, 12550, 1.30
5, 12600, 1.31
5, 12650, 1.27
5, 12700, 1.30
5, 12750, 1.32
5, 12800, 1.32
5, 12850, 1.31
5, 12900, 1.31
5, 12950, 1.30
5, 13000, 1.29
5, 13050, 1.29
5, 13100, 1.30
5, 13150, 1.30
5, 13200, 1.30
5, 13250, 1.29
5, 13300, 1.31
5, 13350, 1.31
6, 13400, 1.29
6, 13450, 1.29
6, 13500, 1.30
6, 13550, 1.32
6, 13600, 1.33
6, 13650, 1.31
6, 13700, 1.29
6, 13750, 1.29
6, 13800, 1.31
6, 13850, 1.34
6, 13900, 1.31
6, 13950, 1.31
6, 14000, 1.29
6, 14050, 1.30
6, 14100, 1.29
6, 14150, 1.31
6, 14200, 1.30
6, 14250, 1.29
6, 14300, 1.29
6, 14350, 1.29
6, 14400, 1.29
6, 14450, 1.30
6, 14500, 1.30
6, 14550, 1.30
6, 14600, 1.31
6, 14650, 1.32
6, 14700, 1.31
6, 14750, 1.31
6, 14800, 1.32
6, 14850, 1.29
6, 14900, 1.31
6, 14950, 1.30
6, 15000, 1.32
